storageUtilizationPct,orders,realizedUnits,staffedHours,effectiveHours,uphBuilding,areaUnitsSortation,ophBuilding,buildingEffectiveHours,areaUnitsAsrs,targetOphBuilding,shifts,forecastUnits,staffedHeadcount,keyAssumptionVariance,areaUnitsPutaway,storagePallets,bulkShare,areaUnitsShipping,areaUnitsPacking,systemDowntimeHrs,nonconShare,buildingRealizedUnits,areaUnitsPicking,unitsPerVendorCarton,singlesShare,areaUnitsReceiving,buildingOrders,uphDept,ophDept,weekStart,department,buildingId
23.44,1748,6655.43,1312,1310.64,3.58,554.62,1.20,5880.64,1082.53,520,2,7575.41,82.00,0.17,605.15,28125.81,0.65,388.23,947.78,1.36,0.23,21064.86,1357.79,10.40,0.87,610.08,7046,5.08,1.33,2025-10-06T00:00:00.000Z,Apparel,LAX_DC
4.34,1521,3526.10,1224,1222.49,3.79,352.61,1.36,6021.75,635.35,520,3,3403.76,51.00,0.18,353.00,5210.89,0.35,246.83,634.30,1.51,0.15,22803.64,916.13,11.80,0.64,387.87,8213,2.88,1.24,2025-10-06T00:00:00.000Z,Beauty,ATL_DC
9.13,1204,3586.37,1008,1007.66,4.03,358.64,1.43,5353.05,638.74,520,2,3577.40,63.00,0.33,354.55,10956.41,0.31,251.05,649.63,0.34,0.13,21582.68,939.26,10.73,0.67,394.50,7630,3.56,1.19,2025-10-06T00:00:00.000Z,Beauty,BOS_DC
13.92,1010,3273.20,1296,1294.24,3.74,327.32,1.40,5269.90,576.11,520,3,3612.96,54.00,0.30,319.48,16699.68,0.27,229.12,597.02,1.76,0.19,19717.79,864.10,13.22,0.63,360.05,7355,2.53,0.78,2025-10-06T00:00:00.000Z,Beauty,CHI_DC
18.68,1398,3432.72,880,878.62,4.15,343.27,1.51,4681.26,606.02,520,2,3495.43,55.00,0.20,336.15,22411.88,0.28,240.29,625.01,1.38,0.10,19409.08,904.37,9.14,0.85,377.60,7057,3.91,1.59,2025-10-06T00:00:00.000Z,Beauty,DAL_DC
23.44,1015,3120.34,1296,1293.38,3.58,312.03,1.20,5880.64,568.61,520,3,3631.00,54.00,0.04,316.20,28125.81,0.39,218.42,557.49,2.62,0.18,21064.86,804.34,8.79,0.73,343.24,7046,2.41,0.78,2025-10-06T00:00:00.000Z,Beauty,LAX_DC
4.34,2169,4891.21,1184,1180.86,3.79,489.12,1.36,6021.75,910.96,520,2,4827.68,74.00,0.12,507.45,5210.89,0.47,342.38,862.09,3.14,0.20,22803.64,1241.17,11.23,0.62,538.03,8213,4.14,1.84,2025-10-06T00:00:00.000Z,Footwear,ATL_DC
9.13,1789,4317.48,1104,1103.73,4.03,431.75,1.43,5353.05,801.88,520,2,4635.17,69.00,0.28,446.59,10956.41,0.46,302.22,762.31,0.27,0.20,21582.68,1097.82,12.55,0.50,474.92,7630,3.91,1.62,2025-10-06T00:00:00.000Z,Footwear,BOS_DC
13.92,1404,3931.88,1120,1118.03,3.74,393.19,1.40,5269.90,730.85,520,2,4719.97,70.00,0.20,407.06,16699.68,0.47,275.23,693.87,1.97,0.09,19717.79,999.18,8.60,0.49,432.51,7355,3.52,1.26,2025-10-06T00:00:00.000Z,Footwear,CHI_DC
18.68,2092,4626.24,1152,1150.72,4.15,462.62,1.51,4681.26,835.51,520,2,4942.40,72.00,0.27,464.30,22411.88,0.36,323.84,831.05,1.28,0.19,19409.08,1200.03,11.08,0.62,508.89,7057,4.02,1.82,2025-10-06T00:00:00.000Z,Footwear,DAL_DC
23.44,1656,4387.60,1408,1406.65,3.58,438.76,1.20,5880.64,819.33,520,2,4516.03,88.00,0.01,456.50,28125.81,0.48,307.13,772.03,1.35,0.20,21064.86,1111.22,8.54,0.72,482.64,7046,3.12,1.18,2025-10-06T00:00:00.000Z,Footwear,LAX_DC
4.34,1616,3904.74,1296,1292.17,3.79,390.47,1.36,6021.75,721.28,520,3,3916.91,54.00,0.21,401.53,5210.89,0.44,273.33,691.80,3.83,0.14,22803.64,996.80,12.05,0.61,429.52,8213,3.02,1.25,2025-10-06T00:00:00.000Z,HomeGoods,ATL_DC
9.13,1459,4560.17,1024,1021.16,4.03,456.02,1.43,5353.05,809.32,520,2,4242.13,64.00,0.34,449.11,10956.41,0.30,319.21,827.74,2.84,0.21,21582.68,1197.16,9.76,0.67,501.62,7630,4.47,1.43,2025-10-06T00:00:00.000Z,HomeGoods,BOS_DC
13.92,1409,4338.39,832,830.55,3.74,433.84,1.40,5269.90,792.43,520,2,4004.17,52.00,0.07,440.75,16699.68,0.40,303.69,774.00,1.45,0.20,19717.79,1116.46,9.21,0.63,477.22,7355,5.22,1.70,2025-10-06T00:00:00.000Z,HomeGoods,CHI_DC
18.68,1054,3655.79,768,766.97,4.15,365.58,1.51,4681.26,655.90,520,2,3737.47,48.00,0.12,364.29,22411.88,0.34,255.91,659.33,1.03,0.13,19409.08,952.65,9.27,0.67,402.14,7057,4.77,1.37,2025-10-06T00:00:00.000Z,HomeGoods,DAL_DC
23.44,1775,3917.85,1344,1342.83,3.58,391.78,1.20,5880.64,698.02,520,3,4099.56,56.00,0.12,387.47,28125.81,0.31,274.25,709.53,1.17,0.21,21064.86,1025.83,10.89,0.48,430.96,7046,2.92,1.32,2025-10-06T00:00:00.000Z,HomeGoods,LAX_DC
4.43,721,2373.21,768,767.23,3.44,237.32,1.13,5693.45,401.33,520,2,2497.35,48.00,0.38,221.81,5317.18,0.13,166.12,442.69,0.77,0.17,19576.91,642.88,14.19,0.60,261.05,6419,3.09,0.94,2025-10-13T00:00:00.000Z,Accessories,ATL_DC
9.22,1360,2910.54,672,670.87,3.48,291.05,1.23,5785.04,487.52,520,2,2952.70,42.00,0.40,269.22,11061.75,0.10,203.74,545.73,1.13,0.23,20135.90,793.12,12.19,0.52,320.16,7111,4.34,2.03,2025-10-13T00:00:00.000Z,Accessories,BOS_DC
14.01,1401,2867.07,1032,1029.64,3.36,286.71,1.29,6368.13,491.17,520,3,2917.50,43.00,0.13,271.76,16806.25,0.18,200.70,531.02,2.36,0.23,21379.22,770.35,13.56,0.72,315.38,8222,2.78,1.36,2025-10-13T00:00:00.000Z,Accessories,CHI_DC
18.77,1300,3142.75,560,557.61,3.60,314.27,1.30,6195.16,556.32,520,2,2922.54,35.00,0.26,308.65,22527.28,0.29,219.99,571.32,2.39,0.27,22302.75,826.49,7.35,0.48,345.70,8038,5.64,2.33,2025-10-13T00:00:00.000Z,Accessories,DAL_DC
23.54,1406,2854.84,432,428.83,4.48,285.48,1.65,5206.28,507.19,520,2,2722.31,27.00,0.09,281.48,28245.21,0.30,199.84,517.88,3.17,0.17,23343.58,748.94,9.85,0.53,314.03,8590,6.66,3.28,2025-10-13T00:00:00.000Z,Accessories,LAX_DC
4.43,2009,5906.49,1440,1439.12,3.44,492.21,1.13,5693.45,926.63,520,2,6565.49,90.00,0.11,516.60,5317.18,0.52,344.55,861.58,0.88,0.16,19576.91,1239.09,11.31,0.63,541.43,6419,4.10,1.40,2025-10-13T00:00:00.000Z,Apparel,ATL_DC
9.22,1534,6164.68,1776,1772.73,3.48,513.72,1.23,5785.04,989.33,520,3,6762.59,74.00,0.30,552.50,11061.75,0.60,359.61,885.92,3.27,0.20,20135.90,1271.05,10.20,0.69,565.10,7111,3.48,0.87,2025-10-13T00:00:00.000Z,Apparel,BOS_DC
14.01,2062,6430.74,1392,1390.30,3.36,535.90,1.29,6368.13,1026.71,520,2,6476.43,87.00,0.21,573.15,16806.25,0.58,375.13,927.35,1.70,0.24,21379.22,1331.23,7.35,0.53,589.48,8222,4.63,1.48,2025-10-13T00:00:00.000Z,Apparel,CHI_DC
18.77,1934,7057.86,1184,1182.60,3.60,588.15,1.30,6195.16,1150.16,520,2,7198.04,74.00,0.18,643.04,22527.28,0.66,411.71,1003.79,1.40,0.17,22302.75,1437.73,10.98,0.61,646.97,8038,5.97,1.64,2025-10-13T00:00:00.000Z,Apparel,DAL_DC
23.54,2288,7356.45,1920,1917.79,4.48,613.04,1.65,5206.28,1185.84,520,3,7140.20,80.00,0.01,662.46,28245.21,0.62,429.13,1054.04,2.21,0.19,23343.58,1511.53,8.80,0.67,674.34,8590,3.84,1.19,2025-10-13T00:00:00.000Z,Apparel,LAX_DC
4.43,1187,3759.43,1296,1295.83,3.44,375.94,1.13,5693.45,653.94,520,3,3625.33,54.00,0.22,362.29,5317.18,0.23,263.16,690.35,0.17,0.16,19576.91,1000.21,9.84,0.76,413.54,6419,2.90,0.92,2025-10-13T00:00:00.000Z,Beauty,ATL_DC
9.22,1526,3105.73,768,766.51,3.48,310.57,1.23,5785.04,567.58,520,2,3379.77,48.00,0.07,315.70,11061.75,0.41,217.40,553.90,1.49,0.12,20135.90,798.94,8.95,0.70,341.63,7111,4.05,1.99,2025-10-13T00:00:00.000Z,Beauty,BOS_DC
14.01,1385,2900.15,736,734.84,3.36,290.02,1.29,6368.13,516.45,520,2,3456.62,46.00,0.44,286.67,16806.25,0.31,203.01,525.38,1.16,0.18,21379.22,759.62,10.35,0.65,319.02,8222,3.95,1.88,2025-10-13T00:00:00.000Z,Beauty,CHI_DC
18.77,1405,3178.50,1104,1100.06,3.60,317.85,1.30,6195.16,569.89,520,3,3276.51,46.00,0.18,316.51,22527.28,0.34,222.50,573.47,3.94,0.15,22302.75,828.65,9.76,0.49,349.64,8038,2.89,1.28,2025-10-13T00:00:00.000Z,Beauty,DAL_DC
23.54,1152,3147.17,864,862.63,4.48,314.72,1.65,5206.28,560.43,520,2,3542.90,54.00,0.31,311.08,28245.21,0.31,220.30,570.13,1.37,0.22,23343.58,824.32,12.67,0.58,346.19,8590,3.65,1.34,2025-10-13T00:00:00.000Z,Beauty,LAX_DC
4.43,1236,4077.29,1136,1135.43,3.44,407.73,1.13,5693.45,770.84,520,2,4455.42,71.00,0.04,429.88,5317.18,0.53,285.41,711.76,0.57,0.19,19576.91,1023.17,7.66,0.64,448.50,6419,3.59,1.09,2025-10-13T00:00:00.000Z,Footwear,ATL_DC
9.22,1637,4606.33,1680,1679.15,3.48,460.63,1.23,5785.04,879.23,520,3,4824.33,70.00,0.19,490.69,11061.75,0.57,322.44,799.08,0.85,0.22,20135.90,1147.55,11.00,0.65,506.70,7111,2.74,0.97,2025-10-13T00:00:00.000Z,Footwear,BOS_DC
14.01,1520,4610.83,1800,1799.31,3.36,461.08,1.29,6368.13,847.96,520,3,4807.62,75.00,0.01,471.89,16806.25,0.43,322.76,819.14,0.69,0.28,21379.22,1180.80,9.16,0.69,507.19,8222,2.56,0.84,2025-10-13T00:00:00.000Z,Footwear,CHI_DC
18.77,1352,4248.55,1728,1726.39,3.60,424.85,1.30,6195.16,794.84,520,3,4762.76,72.00,0.14,442.92,22527.28,0.49,297.40,746.68,1.61,0.24,22302.75,1074.52,4.93,0.63,467.34,8038,2.46,0.78,2025-10-13T00:00:00.000Z,Footwear,DAL_DC
23.54,2257,5116.22,1024,1021.65,4.48,511.62,1.65,5206.28,952.71,520,2,4796.57,64.00,0.20,530.70,28245.21,0.47,358.14,901.85,2.35,0.26,23343.58,1298.43,8.18,0.56,562.78,8590,5.01,2.21,2025-10-13T00:00:00.000Z,Footwear,LAX_DC
4.43,1266,3460.49,1056,1055.84,3.44,346.05,1.13,5693.45,618.80,520,2,3931.69,66.00,0.14,343.60,5317.18,0.33,242.23,625.34,0.16,0.17,19576.91,903.82,13.83,0.57,380.65,6419,3.28,1.20,2025-10-13T00:00:00.000Z,HomeGoods,ATL_DC
9.22,1054,3348.62,896,895.78,3.48,334.86,1.23,5785.04,597.52,520,2,4043.82,56.00,0.10,331.72,11061.75,0.32,234.40,605.89,0.22,0.14,20135.90,875.88,11.59,0.67,368.35,7111,3.74,1.18,2025-10-13T00:00:00.000Z,HomeGoods,BOS_DC
14.01,1854,4570.43,1416,1414.04,3.36,457.04,1.29,6368.13,808.62,520,3,4297.80,59.00,0.26,448.61,16806.25,0.29,319.93,831.11,1.96,0.14,21379.22,1202.36,11.09,0.53,502.75,8222,3.23,1.31,2025-10-13T00:00:00.000Z,HomeGoods,CHI_DC
18.77,2047,4675.09,1632,1628.50,3.60,467.51,1.30,6195.16,828.25,520,3,4850.41,68.00,0.37,459.55,22527.28,0.29,327.26,849.48,3.50,0.19,22302.75,1228.79,8.19,0.62,514.26,8038,2.87,1.26,2025-10-13T00:00:00.000Z,HomeGoods,DAL_DC
23.54,1487,4868.90,976,975.38,4.48,486.89,1.65,5206.28,885.34,520,2,4606.38,61.00,0.17,492.25,28245.21,0.39,340.82,871.04,0.62,0.22,23343.58,1256.98,10.16,0.58,535.58,8590,4.99,1.52,2025-10-13T00:00:00.000Z,HomeGoods,LAX_DC
4.53,907,2478.07,704,703.22,3.56,247.81,1.25,6059.35,443.98,520,2,2643.22,44.00,0.21,246.57,5430.30,0.33,173.47,447.29,0.78,0.15,21575.35,646.37,15.30,0.53,272.59,7587,3.52,1.29,2025-10-20T00:00:00.000Z,Accessories,ATL_DC
9.32,902,2906.50,704,701.43,4.39,290.65,1.37,5087.97,499.01,520,2,2788.72,44.00,0.01,276.15,11185.43,0.18,203.45,537.67,2.57,0.21,22315.14,779.85,9.30,0.52,319.71,6995,4.14,1.29,2025-10-20T00:00:00.000Z,Accessories,BOS_DC
14.10,1013,2869.25,936,934.34,3.29,286.92,1.09,6491.71,501.01,520,3,2736.06,39.00,0.07,277.65,16921.61,0.24,200.85,525.74,1.66,0.22,21357.53,761.46,7.91,0.60,315.62,7079,3.07,1.08,2025-10-20T00:00:00.000Z,Accessories,CHI_DC
18.86,1077,2749.00,768,767.07,4.20,274.90,1.52,4920.52,468.12,520,2,2851.69,48.00,0.17,258.88,22633.74,0.16,192.43,510.84,0.93,0.23,20641.99,741.44,12.40,0.62,302.39,7484,3.58,1.40,2025-10-20T00:00:00.000Z,Accessories,DAL_DC
23.63,884,2968.07,752,750.02,3.36,296.81,1.26,6530.70,514.98,520,2,2869.99,47.00,0.11,285.25,28356.50,0.22,207.76,545.81,1.98,0.25,21945.31,790.97,10.03,0.78,326.49,8198,3.96,1.18,2025-10-20T00:00:00.000Z,Accessories,LAX_DC
4.53,2280,7002.34,1800,1798.47,3.56,583.53,1.25,6059.35,1089.49,520,3,7289.05,75.00,0.13,607.01,5430.30,0.48,408.47,1026.86,1.53,0.13,21575.35,1478.03,10.97,0.56,641.88,7587,3.89,1.27,2025-10-20T00:00:00.000Z,Apparel,ATL_DC
9.32,1532,6222.47,1136,1134.80,4.39,518.54,1.37,5087.97,980.80,520,2,6680.25,71.00,0.02,547.00,11185.43,0.53,362.98,904.91,1.20,0.18,22315.14,1300.77,9.50,0.74,570.39,6995,5.48,1.35,2025-10-20T00:00:00.000Z,Apparel,BOS_DC
14.10,2221,6391.87,1992,1991.21,3.29,532.66,1.09,6491.71,990.48,520,3,6647.76,83.00,0.19,551.67,16921.61,0.47,372.86,939.76,0.79,0.20,21357.53,1353.21,10.10,0.64,585.92,7079,3.21,1.12,2025-10-20T00:00:00.000Z,Apparel,CHI_DC
18.86,2128,6819.61,1344,1340.93,4.20,568.30,1.52,4920.52,1064.06,520,2,6396.27,84.00,0.25,592.97,22633.74,0.49,397.81,998.27,3.07,0.15,20641.99,1436.46,8.97,0.64,625.13,7484,5.09,1.59,2025-10-20T00:00:00.000Z,Apparel,DAL_DC
23.63,2877,7631.32,1992,1990.99,3.36,635.94,1.26,6530.70,1179.19,520,3,7244.44,83.00,0.22,656.64,28356.50,0.46,445.16,1124.00,1.01,0.16,21945.31,1618.96,7.79,0.60,699.54,8198,3.83,1.45,2025-10-20T00:00:00.000Z,Apparel,LAX_DC
4.53,1275,3222.08,896,894.79,3.56,322.21,1.25,6059.35,562.87,520,2,3591.55,56.00,0.09,311.94,5430.30,0.24,225.55,590.24,1.21,0.15,21575.35,854.85,9.59,0.64,354.43,7587,3.60,1.42,2025-10-20T00:00:00.000Z,Beauty,ATL_DC
9.32,1353,3592.71,1224,1222.60,4.39,359.27,1.37,5087.97,635.55,520,3,3508.42,51.00,0.28,352.59,11185.43,0.29,251.49,653.37,1.40,0.20,22315.14,945.25,7.60,0.62,395.20,6995,2.94,1.11,2025-10-20T00:00:00.000Z,Beauty,BOS_DC
14.10,1281,4246.13,736,735.27,3.29,424.61,1.09,6491.71,750.17,520,2,4015.66,46.00,0.08,416.14,16921.61,0.28,297.23,772.78,0.73,0.12,21357.53,1118.12,8.57,0.67,467.07,7079,5.77,1.74,2025-10-20T00:00:00.000Z,Beauty,CHI_DC
18.86,1135,3185.37,848,846.01,4.20,318.54,1.52,4920.52,551.07,520,2,3451.93,53.00,0.02,305.16,22633.74,0.21,222.98,586.75,1.99,0.11,20641.99,850.50,9.69,0.58,350.39,7484,3.77,1.34,2025-10-20T00:00:00.000Z,Beauty,DAL_DC
23.63,1086,3083.71,1224,1223.17,3.36,308.37,1.26,6530.70,549.70,520,3,3166.03,51.00,0.05,305.15,28356.50,0.32,215.86,558.28,0.83,0.11,21945.31,807.13,8.42,0.61,339.21,8198,2.52,0.89,2025-10-20T00:00:00.000Z,Beauty,LAX_DC
4.53,1418,4899.92,1104,1103.47,3.56,489.99,1.25,6059.35,895.93,520,2,5069.01,69.00,0.12,498.36,5430.30,0.41,342.99,873.62,0.53,0.17,21575.35,1260.03,10.43,0.71,538.99,7587,4.44,1.29,2025-10-20T00:00:00.000Z,Footwear,ATL_DC
9.32,1955,5353.50,1136,1135.29,4.39,535.35,1.37,5087.97,989.21,520,2,5093.28,71.00,0.18,550.70,11185.43,0.45,374.75,948.29,0.71,0.24,22315.14,1366.34,8.93,0.56,588.89,6995,4.72,1.72,2025-10-20T00:00:00.000Z,Footwear,BOS_DC
14.10,1399,4291.64,1632,1631.74,3.29,429.16,1.09,6491.71,772.52,520,3,4484.31,68.00,0.20,429.18,16921.61,0.35,300.42,772.48,0.26,0.08,21357.53,1115.81,8.54,0.61,472.08,7079,2.63,0.86,2025-10-20T00:00:00.000Z,Footwear,CHI_DC
18.86,1448,3916.96,960,959.08,4.20,391.70,1.52,4920.52,717.22,520,2,4434.51,60.00,0.16,398.99,22633.74,0.41,274.19,697.75,0.92,0.12,20641.99,1006.24,6.97,0.70,430.87,7484,4.08,1.51,2025-10-20T00:00:00.000Z,Footwear,DAL_DC
23.63,2140,4371.40,1608,1606.74,3.36,437.14,1.26,6530.70,806.34,520,3,4929.10,67.00,0.07,448.83,28356.50,0.44,306.00,775.16,1.26,0.14,21945.31,1117.08,14.47,0.59,480.85,8198,2.72,1.33,2025-10-20T00:00:00.000Z,Footwear,LAX_DC
4.53,1707,3972.94,1560,1559.40,3.56,397.29,1.25,6059.35,704.56,520,3,4400.50,65.00,0.26,390.95,5430.30,0.30,278.11,721.47,0.60,0.19,21575.35,1043.53,12.98,0.65,437.02,7587,2.55,1.09,2025-10-20T00:00:00.000Z,HomeGoods,ATL_DC
9.32,1253,4239.96,896,893.85,4.39,424.00,1.37,5087.97,769.59,520,2,3842.01,56.00,0.10,427.84,11185.43,0.38,296.80,759.35,2.15,0.19,22315.14,1095.99,8.90,0.62,466.40,6995,4.74,1.40,2025-10-20T00:00:00.000Z,HomeGoods,BOS_DC
14.10,1165,3558.64,1200,1199.15,3.29,355.86,1.09,6491.71,622.86,520,3,4100.87,50.00,0.24,345.25,16921.61,0.25,249.10,651.17,0.85,0.14,21357.53,942.94,7.45,0.64,391.45,7079,2.97,0.97,2025-10-20T00:00:00.000Z,HomeGoods,CHI_DC
18.86,1696,3971.05,1008,1007.43,4.20,397.10,1.52,4920.52,719.08,520,2,3990.08,63.00,0.01,399.68,22633.74,0.37,277.97,712.21,0.57,0.13,20641.99,1028.18,7.84,0.72,436.82,7484,3.94,1.68,2025-10-20T00:00:00.000Z,HomeGoods,DAL_DC
23.63,1211,3890.81,960,959.78,3.36,389.08,1.26,6530.70,712.45,520,2,4083.23,60.00,0.02,396.34,28356.50,0.41,272.36,693.08,0.22,0.15,21945.31,999.50,13.42,0.79,427.99,8198,4.05,1.26,2025-10-20T00:00:00.000Z,HomeGoods,LAX_DC
4.60,1291,2736.12,544,543.38,3.54,273.61,1.60,5773.28,468.55,520,2,3027.29,34.00,0.04,259.24,5521.58,0.17,191.53,506.87,0.62,0.21,20456.63,735.34,10.71,0.60,300.97,9231,5.04,2.38,2025-10-27T00:00:00.000Z,Accessories,ATL_DC
9.41,928,3146.55,576,575.75,3.99,314.65,1.55,5504.47,557.87,520,2,3049.50,36.00,0.38,309.55,11294.52,0.30,220.26,571.48,0.25,0.19,21971.93,826.61,8.83,0.54,346.12,8506,5.47,1.61,2025-10-27T00:00:00.000Z,Accessories,BOS_DC
14.19,867,2471.14,720,718.51,2.94,247.11,1.03,6783.32,430.57,520,2,2664.44,45.00,0.14,238.57,17026.69,0.23,172.98,453.35,1.49,0.12,19972.73,656.73,12.10,0.59,271.83,6978,3.44,1.21,2025-10-27T00:00:00.000Z,Accessories,CHI_DC
18.95,983,2548.38,496,494.65,4.14,254.84,1.45,4617.40,441.01,520,2,2821.84,31.00,0.28,244.22,22734.05,0.21,178.39,469.33,1.35,0.14,19107.96,680.28,11.17,0.68,280.32,6704,5.15,1.99,2025-10-27T00:00:00.000Z,Accessories,DAL_DC
23.72,719,2494.51,576,575.40,3.48,249.45,1.18,5715.24,445.21,520,2,2839.52,36.00,0.14,247.17,28462.97,0.32,174.62,451.29,0.60,0.16,19898.36,652.38,11.47,0.79,274.40,6724,4.34,1.25,2025-10-27T00:00:00.000Z,Accessories,LAX_DC
4.60,2735,5614.92,1344,1341.13,3.54,561.49,1.60,5773.28,1063.15,520,2,6008.85,84.00,0.22,592.97,5521.58,0.54,393.04,979.21,2.87,0.18,20456.63,1407.41,8.75,0.59,617.64,9231,4.19,2.04,2025-10-27T00:00:00.000Z,Apparel,ATL_DC
9.41,1810,5480.61,2136,2135.02,3.99,548.06,1.55,5504.47,1024.79,520,3,5588.55,89.00,0.36,571.03,11294.52,0.49,383.64,963.54,0.98,0.23,21971.93,1386.68,10.26,0.61,602.87,8506,2.57,0.85,2025-10-27T00:00:00.000Z,Apparel,BOS_DC
14.19,1777,5939.46,1944,1943.27,2.94,593.95,1.03,6783.32,1120.30,520,3,5412.33,81.00,0.09,624.67,17026.69,0.52,415.76,1038.38,0.73,0.13,19972.73,1493.06,9.07,0.63,653.34,6978,3.06,0.91,2025-10-27T00:00:00.000Z,Apparel,CHI_DC
18.95,2270,5708.19,1328,1327.35,4.14,570.82,1.45,4617.40,1114.91,520,2,5414.66,83.00,0.07,623.28,22734.05,0.66,399.57,975.01,0.65,0.24,19107.96,1396.69,9.48,0.65,627.90,6704,4.30,1.71,2025-10-27T00:00:00.000Z,Apparel,DAL_DC
23.72,2201,5948.37,1824,1823.38,3.48,594.84,1.18,5715.24,1113.36,520,3,5728.16,76.00,0.38,620.43,28462.97,0.49,416.39,1045.12,0.62,0.13,19898.36,1503.92,11.90,0.67,654.32,6724,3.26,1.21,2025-10-27T00:00:00.000Z,Apparel,LAX_DC
4.60,1199,3499.41,1368,1367.12,3.54,349.94,1.60,5773.28,624.62,520,3,3516.89,57.00,0.30,346.78,5521.58,0.32,244.96,633.06,0.88,0.21,20456.63,915.12,7.84,0.54,384.94,9231,2.56,0.88,2025-10-27T00:00:00.000Z,Beauty,ATL_DC
9.41,1747,3813.87,688,686.45,3.99,381.39,1.55,5504.47,687.20,520,2,4015.90,43.00,0.03,381.81,11294.52,0.35,266.97,686.08,1.55,0.25,21971.93,990.90,11.10,0.53,419.53,8506,5.56,2.54,2025-10-27T00:00:00.000Z,Beauty,BOS_DC
14.19,1216,3281.23,1104,1099.09,2.94,328.12,1.03,6783.32,583.71,520,3,3602.05,46.00,0.11,323.98,17026.69,0.31,229.69,594.77,4.91,0.21,19972.73,860.03,10.95,0.50,360.94,6978,2.99,1.11,2025-10-27T00:00:00.000Z,Beauty,CHI_DC
18.95,1078,3103.57,704,701.90,4.14,310.36,1.45,4617.40,548.16,520,2,3569.95,44.00,0.30,304.07,22734.05,0.28,217.25,564.93,2.10,0.16,19107.96,817.41,10.00,0.72,341.39,6704,4.42,1.54,2025-10-27T00:00:00.000Z,Beauty,DAL_DC
23.72,1093,3359.16,816,814.53,3.48,335.92,1.18,5715.24,577.69,520,2,3370.67,51.00,0.14,319.74,28462.97,0.19,235.14,620.82,1.47,0.18,19898.36,900.34,10.85,0.74,369.51,6724,4.12,1.34,2025-10-27T00:00:00.000Z,Beauty,LAX_DC
4.60,2059,4655.30,1088,1085.06,3.54,465.53,1.60,5773.28,865.77,520,2,4508.59,68.00,0.27,482.22,5521.58,0.47,325.87,821.26,2.94,0.16,20456.63,1182.56,7.54,0.68,512.08,9231,4.29,1.90,2025-10-27T00:00:00.000Z,Footwear,ATL_DC
9.41,2288,5059.13,1168,1166.90,3.99,505.91,1.55,5504.47,923.52,520,2,4846.31,73.00,0.08,513.64,11294.52,0.40,354.14,902.92,1.10,0.18,21971.93,1302.50,8.36,0.70,556.50,8506,4.34,1.96,2025-10-27T00:00:00.000Z,Footwear,BOS_DC
14.19,1388,4477.17,1584,1583.39,2.94,447.72,1.03,6783.32,818.37,520,3,5132.25,66.00,0.25,455.20,17026.69,0.41,313.40,798.41,0.61,0.08,19972.73,1151.59,13.62,0.68,492.49,6978,2.83,0.88,2025-10-27T00:00:00.000Z,Footwear,CHI_DC
18.95,1238,4078.32,1200,1199.56,4.14,407.83,1.45,4617.40,756.48,520,2,4804.47,75.00,0.30,421.26,22734.05,0.46,285.48,720.67,0.44,0.13,19107.96,1037.98,11.34,0.61,448.62,6704,3.40,1.03,2025-10-27T00:00:00.000Z,Footwear,DAL_DC
23.72,1403,4598.28,1608,1606.72,3.48,459.83,1.18,5715.24,830.26,520,3,4579.93,67.00,0.04,461.37,28462.97,0.36,321.88,826.15,1.28,0.21,19898.36,1192.98,8.19,0.50,505.81,6724,2.86,0.87,2025-10-27T00:00:00.000Z,Footwear,LAX_DC
4.60,1947,3950.88,1440,1436.59,3.54,395.09,1.60,5773.28,712.79,520,3,4224.63,60.00,0.21,396.07,5521.58,0.36,276.56,710.18,3.41,0.17,20456.63,1025.59,10.20,0.61,434.60,9231,2.75,1.36,2025-10-27T00:00:00.000Z,HomeGoods,ATL_DC
9.41,1733,4471.77,944,940.35,3.99,447.18,1.55,5504.47,794.07,520,2,4718.97,59.00,0.08,440.67,11294.52,0.30,313.02,811.42,3.65,0.20,21971.93,1173.50,8.71,0.65,491.89,8506,4.76,1.84,2025-10-27T00:00:00.000Z,HomeGoods,BOS_DC
14.19,1730,3803.73,1440,1439.06,2.94,380.37,1.03,6783.32,668.47,520,3,3887.90,60.00,0.20,370.65,17026.69,0.26,266.26,694.39,0.94,0.13,19972.73,1005.17,9.19,0.63,418.41,6978,2.64,1.20,2025-10-27T00:00:00.000Z,HomeGoods,CHI_DC
18.95,1135,3669.50,896,893.94,4.14,366.95,1.45,4617.40,653.05,520,2,3677.74,56.00,0.23,362.47,22734.05,0.31,256.87,664.99,2.06,0.19,19107.96,961.54,13.68,0.43,403.65,6704,4.10,1.27,2025-10-27T00:00:00.000Z,HomeGoods,DAL_DC
23.72,1308,3498.04,896,895.21,3.48,349.80,1.18,5715.24,633.36,520,2,4365.33,56.00,0.22,352.03,28462.97,0.37,244.86,627.42,0.79,0.11,19898.36,905.78,11.05,0.58,384.78,6724,3.91,1.46,2025-10-27T00:00:00.000Z,HomeGoods,LAX_DC
4.69,1768,3623.76,1080,1079.38,2.96,362.38,1.06,6945.36,635.00,520,3,3336.34,45.00,0.23,352.01,5628.32,0.25,253.66,662.64,0.62,0.09,20536.16,959.45,9.85,0.67,398.61,7340,3.36,1.64,2025-11-03T00:00:00.000Z,Accessories,ATL_DC
